key,conference,title,selected,candidate_pass,openreview_url
ICML:60983,ICML,Breaking the Computational Barrier: Provably Efficient Actor–Critic for Low-Rank MDPs,False,additional_candidates,https://openreview.net/forum?id=urlj8fAMrf
ICML:61056,ICML,D-CORE: Incentivizing Task Decomposition in Large Reasoning Models for Complex Tool Use,False,additional_candidates,https://openreview.net/forum?id=u7PfRlU5qL
ICML:61168,ICML,Decomposing Query-Key Feature Interactions Using Contrastive Covariances,False,additional_candidates,https://openreview.net/forum?id=t5cfrJfuzD
ICML:61254,ICML,Structure-Aware Riemannian Flow Matching for Registration and Fusion of Hyperspectral and Multispectral Images,False,additional_candidates,https://openreview.net/forum?id=s7PdLEWyyW
ICML:61386,ICML,Memory as a Markov Matrix: Sample Efficient Knowledge Expansion via Token-to-Dictionary Mapping,False,additional_candidates,https://openreview.net/forum?id=qk3z1iplmP
ICML:61421,ICML,Federated Data and Feature Selection by Generalized CUR Decomposition,False,additional_candidates,https://openreview.net/forum?id=qLfDHsMojZ
ICML:61576,ICML,A proximal ADMM for multiblock problems with block anti-upper triangular constraints,False,additional_candidates,https://openreview.net/forum?id=on89KBxS5f
ICML:61655,ICML,Contrastive Spectral Rectification: Test-Time Defense towards Zero-shot Adversarial Robustness of CLIP,False,additional_candidates,https://openreview.net/forum?id=o3SFLhXkvX
ICML:61770,ICML,AutoNumerics-Zero: Automated Discovery of State-of-the-Art Mathematical Functions,True,additional_candidates,https://openreview.net/forum?id=n7F2nwPcYB
ICML:61844,ICML,Neuromem: A Granular Decomposition of the Streaming Lifecycle in External Memory for LLMs,False,additional_candidates,https://openreview.net/forum?id=mO7DgwFFVe
ICML:61851,ICML,DecomPose: Disentangling Cross-Category Optimization Contention for Category-Level 6D Object Pose Estimation,False,additional_candidates,https://openreview.net/forum?id=mMQuxqbXlU
ICML:61864,ICML,Editable Proof Sketch for Automated Theorem Proving,False,additional_candidates,https://openreview.net/forum?id=mI3K0e1KsN
ICML:62091,ICML,Video-SVD: Efficient Video Diffusion via Orthogonal Basis Composition,False,additional_candidates,https://openreview.net/forum?id=jsqpBopQuS
ICML:62271,ICML,Solving Spatial-Spectral Fusion with Latent Spectral Operators,False,additional_candidates,https://openreview.net/forum?id=i6Bxd3WpbD
ICML:62283,ICML,Hierarchical Policy Learning via Spectral Decomposition,False,additional_candidates,https://openreview.net/forum?id=hyw7WLPZae
ICML:62304,ICML,DR$^2$Seg: Decomposed Two-Stage Rollouts for Efficient Reasoning Segmentation in Multimodal Large Language Models,False,additional_candidates,https://openreview.net/forum?id=hpElHQQXXF
ICML:62396,ICML,FRACTAL: State Space Model with Fractional Recurrent Architecture for Computational Temporal Analysis of Long Sequences,False,additional_candidates,https://openreview.net/forum?id=h0RgDbosOj
ICML:62440,ICML,FreeText: Training-Free Text Rendering via Attention Localization and Spectral Glyph Injection,False,additional_candidates,https://openreview.net/forum?id=gapnJajEfE
ICML:62448,ICML,The Stability of Singular Distribution: A Spectral Perspective on the Two-Phase Dynamics of Language Model Pre-training,False,additional_candidates,https://openreview.net/forum?id=gVPwive1z6
ICML:62492,ICML,Floating-Point Networks with Automatic Differentiation Can Represent Almost All Floating-Point Functions and Their Gradients,False,additional_candidates,https://openreview.net/forum?id=g89qqA6qmD
ICML:62540,ICML,Decomposition-Based Modular Conformal Prediction for Two-Stage Modeling,False,additional_candidates,https://openreview.net/forum?id=fhoIsmyGGi
ICML:62586,ICML,OLion: Approaching the Hadamard Ideal by Intersecting Spectral and L inf Implicit Biases,False,additional_candidates,https://openreview.net/forum?id=fG4nXq9Ytm
ICML:62656,ICML,State Space Model with Continuous Limit of HiPPO Matrix: Eigenvalue Analysis and Explicit Solution Formula,True,additional_candidates,https://openreview.net/forum?id=eeRgTFtEjv
ICML:62745,ICML,DECOR: Learning to Decompose and Collaborate in Deep Search via Multi-Agent Reinforcement Learning,False,additional_candidates,https://openreview.net/forum?id=dkRAVqr347
ICML:62786,ICML,DSGCR: Decomposed Spectral Geometry-Aware Cross-Modal Semantic Representation for 3D Visual Grounding,False,additional_candidates,https://openreview.net/forum?id=dMNc6avFaT
ICML:62842,ICML,What Reward Structure Enables Efficient Sparse-Reward RL? A Proof-of-Concept with Policy-Aware Matrix Completion,False,additional_candidates,https://openreview.net/forum?id=cduIGjPW5Q
ICML:62990,ICML,"Decompose, Structure, and Repair: A Neuro-Symbolic Framework for Autoformalization via Operator Trees",False,additional_candidates,https://openreview.net/forum?id=b9PBqFgXp6
ICML:63150,ICML,Learning-Guided Integration Contours Construction for Fast Large-Scale Generalized Eigensolvers,True,additional_candidates,https://openreview.net/forum?id=ZaOZDGJDAM
ICML:63250,ICML,Decompose and Recompose: Reasoning New Skills from Existing Abilities for Cross-Task Robotic Manipulation,False,additional_candidates,https://openreview.net/forum?id=YkLsed7G04
ICML:63304,ICML,Von Mises-Fisher Mixture Model with Dynamic Shrinkage for Realistic Test-Time Transduction,False,additional_candidates,https://openreview.net/forum?id=YHLkqytT2p
ICML:63384,ICML,Unsupervised Camouflaged Object Detection with Dual-Eigenvector Spectral Pseudo-Labeling and Contrastive Refinement,False,additional_candidates,https://openreview.net/forum?id=XdAD8qYsuC
ICML:63659,ICML,A Random Matrix Theory of Masked Self-Supervised Learning,False,additional_candidates,https://openreview.net/forum?id=UuH4mmAGPJ
ICML:63653,ICML,DecoVer: A Decompose-and-Verify Neuro-Symbolic Framework for Embodied Task Planning with BC+,False,additional_candidates,https://openreview.net/forum?id=Uxw8jLtzCY
ICML:63745,ICML,The Geometry of Narrow Fine-Tuning Degradation: Trajectory Lock-in and Spectral Bifurcation,False,additional_candidates,https://openreview.net/forum?id=U7HBymjLQl
ICML:63747,ICML,Time-Series Decomposition as a Standalone Task: A Mechanism-Driven Diagnostic Benchmark,False,additional_candidates,https://openreview.net/forum?id=U5ZRwmfhTF
ICML:63882,ICML,Prism: Spectral-Aware Block-Sparse Attention,False,additional_candidates,https://openreview.net/forum?id=SpQABsjB9Y
ICML:64020,ICML,Orthogonal Hierarchical Decomposition for Structure-Aware Table Understanding with Large Language Models,False,additional_candidates,https://openreview.net/forum?id=RdZzPTkEkf
ICML:64033,ICML,SKETCH: Semantic Key-Point Conditioning for Long-Horizon Vessel Trajectory Prediction,False,additional_candidates,https://openreview.net/forum?id=RYTZ3Y2mBJ
ICML:64057,ICML,SoftJAX & SoftTorch: Empowering Automatic Differentiation Libraries with Informative Gradients,True,additional_candidates,https://openreview.net/forum?id=RKHDV40omz
ICML:64134,ICML,SAQNN: Spectral Adaptive Quantum Neural Network as a Universal Approximator,False,additional_candidates,https://openreview.net/forum?id=QaHFVheV8X
ICML:64143,ICML,Enhancing Numerical Prediction in LLMs via Smooth MMD Alignment,False,additional_candidates,https://openreview.net/forum?id=QWkdixm455
ICML:64179,ICML,TIME: Tensor-Factorized Mixture-of-Experts with Intrinsic Routing for Lifelong Multimodal Knowledge Editing,False,additional_candidates,https://openreview.net/forum?id=QE2GA6OIC8
ICML:64369,ICML,The Fisher Dimension: Instance-Dependent Complexity for Causal Discovery,False,additional_candidates,https://openreview.net/forum?id=OIigKb2bnt
ICML:64419,ICML,Bridging Local–Global Dissonance: Learning from Compressive Measurements for Hyperspectral Reconstruction,False,additional_candidates,https://openreview.net/forum?id=NpebZ1xmpo
ICML:64470,ICML,TRACE: Toulmin-based Reasoning Assessment through Constructive Elements for LLM CoT Evaluation,False,additional_candidates,https://openreview.net/forum?id=NJ9MZkCLAG
ICML:64496,ICML,Attention Implements the Fisher Geometry of Exponential Families,False,additional_candidates,https://openreview.net/forum?id=Mzdg78Zg7l
ICML:64712,ICML,CARD: Coarse-to-fine Autoregressive Modeling with Radix-based Decomposition for Transferable Free Energy Estimation,False,additional_candidates,https://openreview.net/forum?id=Kdc1UvnMKk
ICML:64780,ICML,Instruction Decomposition and Action Alignment for Vision-Language Navigation,False,additional_candidates,https://openreview.net/forum?id=JuevNH20tI
ICML:65469,ICML,FlexRank: Nested Low-Rank Knowledge Decomposition for Adaptive Model Deployment,False,additional_candidates,https://openreview.net/forum?id=DK0kvnNelx
ICML:64884,ICML,Causal Matrix Completion under Multiple Treatments via Mixed Synthetic Nearest Neighbors,False,additional_candidates,https://openreview.net/forum?id=Ir6N7U5Kea
ICML:64908,ICML,Advancing SVD-based LLM Compression via Layer-Wise Error Model Search,True,additional_candidates,https://openreview.net/forum?id=IjIgNPFuCt
ICML:65041,ICML,FUSE: Full‑spectrum Unlearnable Examples via Spectral Equalization,False,additional_candidates,https://openreview.net/forum?id=HQhVsrLyv9
ICML:65044,ICML,Spike Camera Autofocus via Frequency-Domain Spectral-Centroid Migration,False,additional_candidates,https://openreview.net/forum?id=HNODd5L2Tv
ICML:65092,ICML,A Computational Framework for Evaluating Human-likeness in LLMs' Open-ended Human Behaviors,False,additional_candidates,https://openreview.net/forum?id=GrFDxJGYW4
ICML:63233,ICML,Beyond the Bellman Recursion: A Pontryagin-Guided Framework for Non-Exponential Discounting,False,additional_candidates,https://openreview.net/forum?id=Ys66H59k8m
ICML:65122,ICML,Achieving Logarithmic Regret in KL-Regularized Zero-Sum Markov Games,False,additional_candidates,https://openreview.net/forum?id=GcCBoFM8u9
ICML:65159,ICML,Securing Multimodal AI through Internal Information Decomposition,False,additional_candidates,https://openreview.net/forum?id=GEzZIUmEqE
ICML:65192,ICML,Hyperspectral Image Fusion with Spectral-Band and Fusion-Scale Agnosticism,False,additional_candidates,https://openreview.net/forum?id=FvRAsWEgCS
ICML:65199,ICML,IEC: When Information-Driven Exploration Meets Spectral Consensus via Primal–Dual Reward Regularization in Decentralized Multi-Agent RL,False,additional_candidates,https://openreview.net/forum?id=FsKoSE1xq8
ICML:65201,ICML,From Growing to Looping: A Unified View of Iterative Computation in LLMs,False,additional_candidates,https://openreview.net/forum?id=FrXKVuK0yS
ICML:65217,ICML,Outcome-Aware Spectral Feature Learning for Instrumental Variable Regression,False,additional_candidates,https://openreview.net/forum?id=FiCxlfjkhc
ICML:63345,ICML,Fully Dynamic Coreset Spectral Clustering,False,additional_candidates,https://openreview.net/forum?id=XsvJN3v4Hi
ICML:65265,ICML,Decomposing the Basic Abilities of Large Language Models: Mitigating Cross-Task Interference in Multi-Task Instruct-Tuning,False,additional_candidates,https://openreview.net/forum?id=FFAHL32Wok
ICML:65289,ICML,Olivia: Harmonizing Time Series Foundation Models with Power Spectral Density,False,additional_candidates,https://openreview.net/forum?id=F5ULzUwZrv
ICML:65376,ICML,HO-SFL: Hybrid-Order Split Federated Learning with Backprop-Free Clients and Dimension-Free Aggregation,False,additional_candidates,https://openreview.net/forum?id=EETUbVsG6X
ICML:65402,ICML,"Seeking Commonality, Preserving Specificity: A Spectral-Aware Hierarchical Framework for Cross-City Road Representation Learning",False,additional_candidates,https://openreview.net/forum?id=E0ZB8QdZYE
ICML:65475,ICML,Revisiting Spectral Representations in Generative Diffusion Models,False,additional_candidates,https://openreview.net/forum?id=DG4wLaRnAN
ICML:65514,ICML,Degradation-Aware Metric Prompting for Hyperspectral Image Restoration,False,additional_candidates,https://openreview.net/forum?id=CswV8jTx2R
ICML:65535,ICML,At the Edge of Understanding: Sparse Autoencoders Trace The Limits of Transformer Generalization,False,additional_candidates,https://openreview.net/forum?id=CbXjg2h6F6
ICML:65563,ICML,Tighter Regret Lower Bound for Gaussian Process Bandits with Squared Exponential Kernel in Hypersphere,False,additional_candidates,https://openreview.net/forum?id=CPB16KCuNk
ICML:65603,ICML,CoCoQuant: Breaking the Bandwidth Wall via Co-Optimized Communication and Computation Quantization,False,additional_candidates,https://openreview.net/forum?id=Bxyc3JZtAB
ICML:65678,ICML,Nash Equilibria in Games with Playerwise Concave Coupling Constraints: Existence and Computation,False,additional_candidates,https://openreview.net/forum?id=BGmc3O41ZH
ICML:61152,ICML,Spectral Evolution Search: Efficient Inference-Time Scaling for Reward-Aligned Image Generation,False,additional_candidates,https://openreview.net/forum?id=tBt12b9dxa
ICML:65850,ICML,LittleBit-2: Maximizing the Spectral Energy Gain in Sub-1-Bit LLMs via Latent Geometry Alignment,False,additional_candidates,https://openreview.net/forum?id=9TMdlXCn79
ICML:66180,ICML,Primal-Spectral Generative Modeling: Fast Analytical Generation via Pseudoinverse Lévy Inversion,False,additional_candidates,https://openreview.net/forum?id=62GA9BSI5t
ICML:63776,ICML,(Sparse) Attention to the Details: Preserving Spectral Fidelity in ML-based Weather Forecasting Models,False,additional_candidates,https://openreview.net/forum?id=Trfut9gSjY
ICML:63718,ICML,Task-Driven Subspace Decomposition for Knowledge Sharing and Isolation in LoRA-based Continual Learning,False,additional_candidates,https://openreview.net/forum?id=UJJfkcJ7K9
ICML:64280,ICML,Convergence Analysis of Decentralized Hessian-/Jacobian-Free Algorithm for Nonconvex Stochastic Bilevel Optimization,False,additional_candidates,https://openreview.net/forum?id=PAtGX7I6xh
ICML:64288,ICML,Learning in the Fisher Subspace: A Guided Initialization for LoRA Fine-Tuning,False,additional_candidates,https://openreview.net/forum?id=P76Q8Pi1E9
ICML:63510,ICML,Hyperbolic neural population geometry benefits computation,False,additional_candidates,https://openreview.net/forum?id=WXNjDNDnpy
ICML:61430,ICML,Exact Functional ANOVA Decomposition for Categorical Inputs,False,additional_candidates,https://openreview.net/forum?id=qC9FEfYjai
ICML:64759,ICML,Spectral-Informed Neural Networks Outperform Spectral methods in High-dimensional PDEs,False,additional_candidates,https://openreview.net/forum?id=KAHCMPsPeI
ICML:64984,ICML,SSDCN: Spatial-Spectral Dual-Clustering-based Network for Hyperspectral Image Super-resolution,False,additional_candidates,https://openreview.net/forum?id=I7kXz5eWJn
ICML:65047,ICML,On Computation and Reinforcement Learning,False,additional_candidates,https://openreview.net/forum?id=HKzMnBX5B2
ICML:62056,ICML,Towards Fair Sequential Decision-Making: A Causal Decomposition Approach,False,additional_candidates,https://openreview.net/forum?id=kHEL0GD175
ICML:61565,ICML,Decomposing Out-of-Distribution Error in Conditional Flow Matching via Wasserstein Geometry,False,additional_candidates,https://openreview.net/forum?id=orzcDIBxa0
ICML:64659,ICML,SWING: Unlocking Implicit Graph Representations for Graph Random Features,True,additional_candidates,https://openreview.net/forum?id=LBcnybFVBp
ICML:63599,ICML,SuperHype: Hypergraph Generation via Graph-Superposition Decomposition,False,additional_candidates,https://openreview.net/forum?id=VasXWJMqSp
ICML:66207,ICML,How does Chain of Thought decompose complex tasks?,False,additional_candidates,https://openreview.net/forum?id=5mgS9eRwoL
ICML:66720,ICML,SpecPL: Disentangling Spectral Granularity for Prompt Learning,False,additional_candidates,https://openreview.net/forum?id=118JD1BQxO
ICML:66317,ICML,Iterative Refinement Neural Operators are Learned Fixed-Point Solvers: A Principled Approach to Spectral Bias Mitigation,False,additional_candidates,https://openreview.net/forum?id=4lAS8tI23u
ICML:66370,ICML,Alignment-Sensitive Minimax Rates for Spectral Algorithms with Learned Kernels,False,additional_candidates,https://openreview.net/forum?id=4HrWo5x7YF
ICML:66462,ICML,Measuring Meta-Cultural Competency: A Spectral Framework for LLM Knowledge Structures,False,additional_candidates,https://openreview.net/forum?id=3UHHW9Gzi7
ICML:66539,ICML,Why Deep Jacobian Spectra Separate: Depth-Induced Scaling and Singular-Vector Alignment,False,additional_candidates,https://openreview.net/forum?id=2kSBDoP1rE
ICML:61461,ICML,Credible Information Subset Decomposition: An End-to-End Multi-fidelity Learning Model by Modeling Label Information,False,additional_candidates,https://openreview.net/forum?id=puaCoeJXn5
ICML:66730,ICML,Computational Arbitrage in AI Model Markets,False,additional_candidates,https://openreview.net/forum?id=0xUvKZSQxV
ICML:60827,ICML,AnyBand-Diff: A Unified Remote Sensing Image Generation and Band Repair Framework with Spectral Priors,False,additional_candidates,https://openreview.net/forum?id=wGzVFwsH5o
ICML:64898,ICML,Knowing the Unknown: Interpretable Open-World Object Detection via Concept Decomposition Model,False,additional_candidates,https://openreview.net/forum?id=Ilt2BnENrR
ICML:66366,ICML,REAR: Test-time Preference Realignment through Reward Decomposition,False,additional_candidates,https://openreview.net/forum?id=4KqCBOoKk7
ICML:63155,ICML,Beyond Attention Imbalance: Mitigating Hallucinations via Spectral Surgery,False,additional_candidates,https://openreview.net/forum?id=ZXm8JjfhW8
ICML:66739,ICML,Fast Estimation for Forest Matrix of Signed Graphs,True,additional_candidates,https://openreview.net/forum?id=0ujhEWEeAc
ICML:61442,ICML,Depth-Progressive Monotonic Learning without Global Backpropagation,False,additional_candidates,https://openreview.net/forum?id=q3nEaVeIYZ
ICML:66025,ICML,Rex: A Family of Reversible Exponential (Stochastic) Runge-Kutta Solvers,True,additional_candidates,https://openreview.net/forum?id=7pQIzVNctu
ICML:61003,ICML,Even Faster Kernel Matrix Linear Algebra via Density Estimation,True,additional_candidates,https://openreview.net/forum?id=ueNIrBXz7R
ICML:64241,ICML,Can Computational Reducibility Lead to Transferable Models for Graph Combinatorial Optimization?,False,additional_candidates,https://openreview.net/forum?id=PbgF8AGP5O
ICML:65961,ICML,Asymptotically Fast Clebsch-Gordan Tensor Products with Vector Spherical Harmonics,True,additional_candidates,https://openreview.net/forum?id=8UzZ0CbPsk
ICML:64034,ICML,Uncovering the Gradient Geometry of Long CoT: A Spectral-guided Approach to Reasoning Distillation,False,additional_candidates,https://openreview.net/forum?id=RXSg2U6R1G
ICML:63769,ICML,BioDynaSpec: Harmonic-Guided Spatio-Spectral Autoregressive Diffusion for Protein Dynamics Generation,False,additional_candidates,https://openreview.net/forum?id=TwMRZPkn4e
ICML:61716,ICML,Weak-to-Strong Generalization via Bregman Bias–Variance Decomposition,False,additional_candidates,https://openreview.net/forum?id=nWxUhxv4d8
ICML:62997,ICML,Fast Spectrally Sparse Signal Reconstruction via Jacobi-Preconditioned Gradient Descent,False,additional_candidates,https://openreview.net/forum?id=b4HR1jhoRV
ICML:61762,ICML,"DecAEvolve: Decompose, Adapt, and Evolve for Effective LLM-based Scientific Equation Discovery",False,additional_candidates,https://openreview.net/forum?id=nApMHaYSM6
ICML:64148,ICML,Memory Savings at What Cost? A Study of Alternatives to Backpropagation,False,additional_candidates,https://openreview.net/forum?id=QS0ZROPx8u
ICML:61159,ICML,Zero Sum SVD: Balancing Loss Sensitivity for Low Rank LLM Compression,True,additional_candidates,https://openreview.net/forum?id=tAdsDOkRBw
ICML:62337,ICML,SPHERE: Mitigating the Loss of Spectral Plasticity in Mixture-of-Experts for Deep Reinforcement Learning,False,additional_candidates,https://openreview.net/forum?id=hXyv6xeHkO
ICML:62009,ICML,On the Computational Complexity of Performative Prediction,False,additional_candidates,https://openreview.net/forum?id=kkhVljGiMS
ICML:60798,ICML,Rethinking Low-Confidence Pseudo Labels: Influence-Aware Semi-Supervised Fine-Tuning for Hyperspectral Change Detection,False,additional_candidates,https://openreview.net/forum?id=wbhYFWXJQq
ICML:66727,ICML,M-Star: Markovian Projection of Star-Shaped Diffusion for Exponential Family Distributions,False,additional_candidates,https://openreview.net/forum?id=0yBwJcNrHa
ICML:64746,ICML,A Noise Sensitivity Exponent Controls Large Statistical-to-Computational Gaps in Single- and Multi-Index Models,False,additional_candidates,https://openreview.net/forum?id=KHhO311xZ2
ICML:71123,ICML,A Recursive Decomposition Framework for Causal Structure Learning in the Presence of Latent Variables,False,additional_candidates,https://openreview.net/forum?id=jdbQzlnYll
ICML:64807,ICML,Decomposed On-Policy Distillation for Vision-Language Reasoning: Steering Gradients for Visual Grounding,False,additional_candidates,https://openreview.net/forum?id=Jb1YBPqyb7
ICML:63712,ICML,Stable Spectral Copula Alignment for Robust Multimodal Learning,False,additional_candidates,https://openreview.net/forum?id=UNvRSrguIW
ICML:61074,ICML,Multi-Objective Bayesian Optimization via Adaptive $\varepsilon$-Constraint Decomposition,False,additional_candidates,https://openreview.net/forum?id=tu7eFWXBiN
ICML:63131,ICML,Probabilistic Bisection Algorithm Provably Achieves Exponential Convergence,False,additional_candidates,https://openreview.net/forum?id=Zlw4Kl5HEF
ICML:62248,ICML,FlexiFlow: decomposable flow matching for generation of flexible molecular ensemble,False,additional_candidates,https://openreview.net/forum?id=iL4Uo9HeXc
ICML:63967,ICML,Beyond Hamming: Query-Aware Decoding of Binary Cosine Sketches,False,additional_candidates,https://openreview.net/forum?id=SAzz3DJdGy
ICML:61632,ICML,"The benefits of full data shuffle, now with optimal I/O cost: $k$-wise independence and matrix transposition to the rescue",True,additional_candidates,https://openreview.net/forum?id=oHxq8g8Wy1
ICML:61676,ICML,RevealLayer: Disentangling Hidden and Visible Layers via Occlusion-Aware Image Decomposition,False,additional_candidates,https://openreview.net/forum?id=nqmb8hv39b
ICML:65742,ICML,PESD-TSF: A Period-Aware and Explicit Structured Decomposition Framework for Long-Term Time Series Forecasting,False,additional_candidates,https://openreview.net/forum?id=AdBlaX1peR
ICML:61453,ICML,Tree-Structured Orthonormal Decomposition of the Aitchison Simplex,False,additional_candidates,https://openreview.net/forum?id=pws8t4kBP4
ICML:61996,ICML,Spectral Imbalance Causes Forgetting in Low-Rank Continual Adaptation,False,additional_candidates,https://openreview.net/forum?id=kqE6GjpQTn
ICML:63891,ICML,Functional Decomposition and Shapley Interactions for Interpreting Survival Models,False,additional_candidates,https://openreview.net/forum?id=SldP4LGjdz
ICML:65207,ICML,SD-MoE: Spectral Decomposition for Effective Expert Specialization,False,additional_candidates,https://openreview.net/forum?id=FnB7lFzsJz
ICML:60588,ICML,DAVE: Distribution-aware Attribution via ViT Gradient Decomposition,False,additional_candidates,https://openreview.net/forum?id=ykTMNA6Mbh
ICML:65457,ICML,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,False,additional_candidates,https://openreview.net/forum?id=DUJL3a5Y57
ICML:64814,ICML,Rank-Aware Spectral Bounds on Attention Logits for Stable Low-Precision Training,False,additional_candidates,https://openreview.net/forum?id=JUM3VsJ4GO
ICML:63151,ICML,SFCLTA: Spectral Fusion Contrastive Learning with Topology-Adaptive Graph Augmentation,False,additional_candidates,https://openreview.net/forum?id=Za8auYAM39
ICML:65867,ICML,"Think in Cloud, Look at Edges: Semantic-Driven Query Decomposition for Efficient Video Reasoning",False,additional_candidates,https://openreview.net/forum?id=9HyDFcKhLV
ICML:63060,ICML,LeakGFN: Robust Molecular Generation in Generative Flow Networks via Flow Decomposition,False,additional_candidates,https://openreview.net/forum?id=aS5zkIyzpG
ICML:60619,ICML,What Information Matters? Graph Out-of-Distribution Detection via Tri-Component Information Decomposition,False,additional_candidates,https://openreview.net/forum?id=ySUfgY6twT
ICML:60572,ICML,Sketch-Based Low-Rank Model Merging with Shared Circulant Transforms,True,additional_candidates,https://openreview.net/forum?id=ytlRCCl7Pf
ICML:63438,ICML,SIKA-GP: Accelerating Gaussian Process Inference with Sparse Inducing Kernel Approximations for Bayesian Deep Learning,False,additional_candidates,https://openreview.net/forum?id=XClFDlw3oe
ICML:65612,ICML,Scaling Inference-Time Computation via Opponent Simulation: Enabling Online Strategic Adaptation in Repeated Negotiation,False,additional_candidates,https://openreview.net/forum?id=Bu8meM5k7l
ICML:63780,ICML,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,False,additional_candidates,https://openreview.net/forum?id=TphOLCDmKB
ICML:62966,ICML,EvoEGF-Mol: Evolving Exponential Geodesic Flow for Structure-based Drug Design,False,additional_candidates,https://openreview.net/forum?id=bOlF0eLPXa
ICML:61481,ICML,M-IDoL: Information Decomposition for Modality-Specific and Diverse Representation Learning in Medical Foundation Model,False,additional_candidates,https://openreview.net/forum?id=pn5lQVm3DH
ICML:62027,ICML,LEGO: An LLM-Enabled Hierarchical Optimizer for Tensor Computation Graphs with Structure-Aware Search and Compositional Synthesis,False,additional_candidates,https://openreview.net/forum?id=kYqJ5gGjHE
ICML:60540,ICML,Learning to Refine: Spectral-Decoupled Iterative Refinement Framework for Precipitation Nowcasting,False,additional_candidates,https://openreview.net/forum?id=zB4xF9tfdm
ICML:60550,ICML,Towards Understanding Modality Interaction in Multimodal Language Models via Partial Information Decomposition,False,additional_candidates,https://openreview.net/forum?id=z7ivDFlnSC
ICML:60640,ICML,Improved Scaling Laws via Weak-to-Strong Generalization in Random Features Ridge Regression,False,additional_candidates,https://openreview.net/forum?id=yE3zbIOW3e
ICML:60722,ICML,PODiff: Latent Diffusion in Proper Orthogonal Decomposition Space for Scientific Super-Resolution,False,additional_candidates,https://openreview.net/forum?id=xCnJEgFKVC
ICML:61205,ICML,Modeling Spectral Energy Shifts in Spatio-Temporal Graph Anomaly Detection,False,additional_candidates,https://openreview.net/forum?id=sgNhWbqXfJ
ICML:61394,ICML,An Exterior Method for Nonnegative Matrix Factorization,False,additional_candidates,https://openreview.net/forum?id=qhG8ONjZK0
ICML:61437,ICML,Bayesian Tensor Decomposition with Diffusion Model Prior,False,additional_candidates,https://openreview.net/forum?id=q806xA8NPR
ICML:61639,ICML,HSMAD: Heterophily-Driven Spectral and Manifold Learning for Graph Anomaly Detection,False,additional_candidates,https://openreview.net/forum?id=oC35D6wqtA
ICML:61648,ICML,InfoFlow KV: Information-Flow-Aware KV Recomputation for Long Context,False,additional_candidates,https://openreview.net/forum?id=o8y6CoJsWA
ICML:61777,ICML,On the Spectral Unreachability of Brain Graph Learning,False,additional_candidates,https://openreview.net/forum?id=n3ilFhSRIx
ICML:61973,ICML,Bottleneck-Guided Spectral Subgoals For Offline Goal-Conditioned RL,False,additional_candidates,https://openreview.net/forum?id=l4Q8dGGHVC
ICML:61004,ICML,Physics-Informed Diffusion Models in Spectral Space,False,additional_candidates,https://openreview.net/forum?id=ue7XmbJ2QZ
ICML:61099,ICML,Towards Generative Graph Matching for Graph Edit Distance Computation,False,additional_candidates,https://openreview.net/forum?id=thuyfHsRIu
ICML:62193,ICML,BRIDGE: Triangular Fixed-Point Refinement for Long-Horizon Persona Consistency,False,additional_candidates,https://openreview.net/forum?id=itYG95jkKx
ICML:71191,ICML,A Random Matrix Perspective on the Consistency of Diffusion Models,False,additional_candidates,https://openreview.net/forum?id=iPjuUQbkfl
ICML:62386,ICML,PGD-NO: A Neural Operator with Precomputed Geometry Decomposition for 3D Million-Scale Physics Simulations,False,additional_candidates,https://openreview.net/forum?id=h5vFCxA37Y
ICML:62500,ICML,Spectral-Progressive Thought Flow for Lightweight Multimodal Reasoning,False,additional_candidates,https://openreview.net/forum?id=g2yb3LhW4L
ICML:62630,ICML,RealisMotion: Decomposed Human Motion Control and Video Generation in the World Space,False,additional_candidates,https://openreview.net/forum?id=epVORy8H4y
ICML:62644,ICML,Direct 3D-Aware Object Insertion via Decomposed Visual Proxies,False,additional_candidates,https://openreview.net/forum?id=elMTnbu5Kz
ICML:61792,ICML,AlphaGRPO: Unlocking Self-Reflective Multimodal Generation in Unified Multimodal Models via Decompositional Verifiable Reward,False,additional_candidates,https://openreview.net/forum?id=mtcGhTTDgN
ICML:62986,ICML,Decoupling Variance and Scale-Invariant Updates in Adaptive Gradient Descent for Unified Vector and Matrix Optimization,False,additional_candidates,https://openreview.net/forum?id=bCxkeiNGxZ
ICML:63011,ICML,Crisp: A Spectral-Based Interaction Strategy for Multivariate Time Series Forecasting,False,additional_candidates,https://openreview.net/forum?id=avYLuILgcr
ICML:63279,ICML,LithoDreamer: A Physics-Informed World Model for Multi-Stage Computational Lithography,False,additional_candidates,https://openreview.net/forum?id=YQmrP0zjmh
ICML:61650,ICML,Deep Learning of Compositional Targets with Hierarchical Spectral Methods,False,additional_candidates,https://openreview.net/forum?id=o4w4LRrIMT
ICML:63394,ICML,Global Convergence of Adaptive Sensing for Principal Eigenvector Estimation,False,additional_candidates,https://openreview.net/forum?id=XXYhEGXPPF
ICML:63757,ICML,From Directions to Regions: Decomposing Activations in Language Models via Local Geometry,False,additional_candidates,https://openreview.net/forum?id=Tz7n7pX9cO
